cases;deaths;country;pop2018;date
0;0;Jamaica;2934855;2020-03-23
0;0;Jamaica;2934855;2020-03-22
3;0;Jamaica;2934855;2020-03-21
1;0;Jamaica;2934855;2020-03-20
2;0;Jamaica;2934855;2020-03-19
3;0;Jamaica;2934855;2020-03-18
0;0;Jamaica;2934855;2020-03-17
2;0;Jamaica;2934855;2020-03-16
2;0;Jamaica;2934855;2020-03-14
4;0;Jamaica;2934855;2020-03-13
2;0;Jamaica;2934855;2020-03-12
378;0;Japan;126529100;2020-04-22
367;15;Japan;126529100;2020-04-21
390;10;Japan;126529100;2020-04-20
566;7;Japan;126529100;2020-04-19
628;6;Japan;126529100;2020-04-18
585;12;Japan;126529100;2020-04-17
482;17;Japan;126529100;2020-04-16
455;10;Japan;126529100;2020-04-15
390;7;Japan;126529100;2020-04-14
507;4;Japan;126529100;2020-04-13
1401;10;Japan;126529100;2020-04-12
680;3;Japan;126529100;2020-04-11
410;4;Japan;126529100;2020-04-10
351;1;Japan;126529100;2020-04-09
89;0;Japan;126529100;2020-04-08
163;7;Japan;126529100;2020-04-07
383;3;Japan;126529100;2020-04-06
336;1;Japan;126529100;2020-04-05
318;6;Japan;126529100;2020-04-04
439;6;Japan;126529100;2020-04-03
225;1;Japan;126529100;2020-04-02
0;0;Japan;126529100;2020-04-01
87;2;Japan;126529100;2020-03-31
173;2;Japan;126529100;2020-03-30
194;3;Japan;126529100;2020-03-29
135;3;Japan;126529100;2020-03-28
96;1;Japan;126529100;2020-03-27
75;2;Japan;126529100;2020-03-26
65;1;Japan;126529100;2020-03-25
39;1;Japan;126529100;2020-03-24
43;5;Japan;126529100;2020-03-23
39;1;Japan;126529100;2020-03-22
57;2;Japan;126529100;2020-03-21
77;4;Japan;126529100;2020-03-20
44;1;Japan;126529100;2020-03-19
5;0;Japan;126529100;2020-03-18
10;4;Japan;126529100;2020-03-17
34;2;Japan;126529100;2020-03-16
43;1;Japan;126529100;2020-03-15
62;2;Japan;126529100;2020-03-14
56;4;Japan;126529100;2020-03-13
51;3;Japan;126529100;2020-03-12
54;3;Japan;126529100;2020-03-11
26;2;Japan;126529100;2020-03-10
33;1;Japan;126529100;2020-03-09
47;0;Japan;126529100;2020-03-08
59;0;Japan;126529100;2020-03-07
32;0;Japan;126529100;2020-03-06
49;0;Japan;126529100;2020-03-05
14;0;Japan;126529100;2020-03-04
0;0;Japan;126529100;2020-03-03
15;1;Japan;126529100;2020-03-02
9;2;Japan;126529100;2020-03-01
20;0;Japan;126529100;2020-02-29
24;0;Japan;126529100;2020-02-28
22;2;Japan;126529100;2020-02-27
20;0;Japan;126529100;2020-02-26
0;0;Japan;126529100;2020-02-25
12;0;Japan;126529100;2020-02-24
27;0;Japan;126529100;2020-02-23
12;0;Japan;126529100;2020-02-22
9;0;Japan;126529100;2020-02-21
18;0;Japan;126529100;2020-02-20
7;0;Japan;126529100;2020-02-19
0;0;Japan;126529100;2020-02-18
7;0;Japan;126529100;2020-02-17
14;0;Japan;126529100;2020-02-16
8;0;Japan;126529100;2020-02-15
1;0;Japan;126529100;2020-02-14
4;1;Japan;126529100;2020-02-13
0;0;Japan;126529100;2020-02-12
0;0;Japan;126529100;2020-02-11
0;0;Japan;126529100;2020-02-10
0;0;Japan;126529100;2020-02-09
0;0;Japan;126529100;2020-02-08
0;0;Japan;126529100;2020-02-07
0;0;Japan;126529100;2020-02-06
5;0;Japan;126529100;2020-02-05
0;0;Japan;126529100;2020-02-04
1;0;Japan;126529100;2020-02-03
4;0;Japan;126529100;2020-02-02
1;0;Japan;126529100;2020-02-01
3;0;Japan;126529100;2020-01-31
4;0;Japan;126529100;2020-01-30
3;0;Japan;126529100;2020-01-29
1;0;Japan;126529100;2020-01-28
0;0;Japan;126529100;2020-01-27
1;0;Japan;126529100;2020-01-26
0;0;Japan;126529100;2020-01-25
1;0;Japan;126529100;2020-01-24
0;0;Japan;126529100;2020-01-23
0;0;Japan;126529100;2020-01-22
0;0;Japan;126529100;2020-01-21
0;0;Japan;126529100;2020-01-20
0;0;Japan;126529100;2020-01-19
0;0;Japan;126529100;2020-01-18
0;0;Japan;126529100;2020-01-17
0;0;Japan;126529100;2020-01-16
1;0;Japan;126529100;2020-01-15
0;0;Japan;126529100;2020-01-14
0;0;Japan;126529100;2020-01-13
0;0;Japan;126529100;2020-01-12
0;0;Japan;126529100;2020-01-11
0;0;Japan;126529100;2020-01-10
0;0;Japan;126529100;2020-01-09
0;0;Japan;126529100;2020-01-08
0;0;Japan;126529100;2020-01-07
0;0;Japan;126529100;2020-01-06
0;0;Japan;126529100;2020-01-05
0;0;Japan;126529100;2020-01-04
0;0;Japan;126529100;2020-01-03
0;0;Japan;126529100;2020-01-02
0;0;Japan;126529100;2020-01-01
0;0;Japan;126529100;2019-12-31
6;0;Jersey;106800;2020-04-22
0;2;Jersey;106800;2020-04-21
4;0;Jersey;106800;2020-04-20
21;1;Jersey;106800;2020-04-19
1;1;Jersey;106800;2020-04-18
6;4;Jersey;106800;2020-04-17
0;2;Jersey;106800;2020-04-16
0;0;Jersey;106800;2020-04-15
4;0;Jersey;106800;2020-04-14
15;0;Jersey;106800;2020-04-13
0;0;Jersey;106800;2020-04-12
15;1;Jersey;106800;2020-04-11
13;0;Jersey;106800;2020-04-10
0;0;Jersey;106800;2020-04-09
1;0;Jersey;106800;2020-04-08
14;0;Jersey;106800;2020-04-07
32;0;Jersey;106800;2020-04-06
5;1;Jersey;106800;2020-04-05
37;0;Jersey;106800;2020-04-04
0;0;Jersey;106800;2020-04-03
0;0;Jersey;106800;2020-04-02
18;0;Jersey;106800;2020-04-01
0;0;Jersey;106800;2020-03-31
2;1;Jersey;106800;2020-03-30
9;0;Jersey;106800;2020-03-29
20;0;Jersey;106800;2020-03-28
14;1;Jersey;106800;2020-03-27
0;0;Jersey;106800;2020-03-26
0;0;Jersey;106800;2020-03-25
3;0;Jersey;106800;2020-03-24
3;0;Jersey;106800;2020-03-23
0;0;Jersey;106800;2020-03-22
7;0;Jersey;106800;2020-03-21
5;0;Jersey;106800;2020-03-20
0;0;Jordan;9956011;2020-04-22
8;0;Jordan;9956011;2020-04-21
4;0;Jordan;9956011;2020-04-20
6;0;Jordan;9956011;2020-04-19
5;0;Jordan;9956011;2020-04-18
1;0;Jordan;9956011;2020-04-17
4;0;Jordan;9956011;2020-04-16
6;0;Jordan;9956011;2020-04-15
2;0;Jordan;9956011;2020-04-14
8;0;Jordan;9956011;2020-04-13
9;0;Jordan;9956011;2020-04-12
0;0;Jordan;9956011;2020-04-11
14;1;Jordan;9956011;2020-04-10
9;0;Jordan;9956011;2020-04-09
0;0;Jordan;9956011;2020-04-08
4;1;Jordan;9956011;2020-04-07
22;0;Jordan;9956011;2020-04-06
24;0;Jordan;9956011;2020-04-05
0;0;Jordan;9956011;2020-04-04
21;0;Jordan;9956011;2020-04-03
4;0;Jordan;9956011;2020-04-02
6;0;Jordan;9956011;2020-04-01
9;4;Jordan;9956011;2020-03-31
24;0;Jordan;9956011;2020-03-30
23;1;Jordan;9956011;2020-03-29
40;0;Jordan;9956011;2020-03-28
19;0;Jordan;9956011;2020-03-27
26;0;Jordan;9956011;2020-03-26
15;0;Jordan;9956011;2020-03-25
13;0;Jordan;9956011;2020-03-24
15;0;Jordan;9956011;2020-03-23
15;0;Jordan;9956011;2020-03-22
13;0;Jordan;9956011;2020-03-21
4;0;Jordan;9956011;2020-03-20
17;0;Jordan;9956011;2020-03-19
19;0;Jordan;9956011;2020-03-18
1;0;Jordan;9956011;2020-03-17
14;0;Jordan;9956011;2020-03-16
0;0;Jordan;9956011;2020-03-15
0;0;Jordan;9956011;2020-03-08
1;0;Jordan;9956011;2020-03-03
76;0;Kazakhstan;18276499;2020-04-22
214;0;Kazakhstan;18276499;2020-04-21
81;2;Kazakhstan;18276499;2020-04-20
63;0;Kazakhstan;18276499;2020-04-19
121;0;Kazakhstan;18276499;2020-04-18
139;1;Kazakhstan;18276499;2020-04-17
64;2;Kazakhstan;18276499;2020-04-16
88;0;Kazakhstan;18276499;2020-04-15
218;4;Kazakhstan;18276499;2020-04-14
81;0;Kazakhstan;18276499;2020-04-13
40;0;Kazakhstan;18276499;2020-04-12
38;1;Kazakhstan;18276499;2020-04-11
43;2;Kazakhstan;18276499;2020-04-10
55;1;Kazakhstan;18276499;2020-04-09
34;0;Kazakhstan;18276499;2020-04-08
139;1;Kazakhstan;18276499;2020-04-07
71;2;Kazakhstan;18276499;2020-04-06
0;0;Kazakhstan;18276499;2020-04-05
74;0;Kazakhstan;18276499;2020-04-04
38;1;Kazakhstan;18276499;2020-04-03
8;1;Kazakhstan;18276499;2020-04-02
15;0;Kazakhstan;18276499;2020-04-01
41;0;Kazakhstan;18276499;2020-03-31
55;1;Kazakhstan;18276499;2020-03-30
36;0;Kazakhstan;18276499;2020-03-29
73;0;Kazakhstan;18276499;2020-03-28
32;0;Kazakhstan;18276499;2020-03-27
9;0;Kazakhstan;18276499;2020-03-26
17;0;Kazakhstan;18276499;2020-03-25
2;0;Kazakhstan;18276499;2020-03-24
4;0;Kazakhstan;18276499;2020-03-23
3;0;Kazakhstan;18276499;2020-03-22
4;0;Kazakhstan;18276499;2020-03-21
12;0;Kazakhstan;18276499;2020-03-20
4;0;Kazakhstan;18276499;2020-03-19
22;0;Kazakhstan;18276499;2020-03-18
2;0;Kazakhstan;18276499;2020-03-17
3;0;Kazakhstan;18276499;2020-03-16
6;0;Kazakhstan;18276499;2020-03-15
0;0;Kenya;51393010;2020-04-22
11;0;Kenya;51393010;2020-04-21
8;2;Kenya;51393010;2020-04-20
16;1;Kenya;51393010;2020-04-19
12;0;Kenya;51393010;2020-04-18
9;1;Kenya;51393010;2020-04-17
9;1;Kenya;51393010;2020-04-16
8;0;Kenya;51393010;2020-04-15
11;1;Kenya;51393010;2020-04-14
6;1;Kenya;51393010;2020-04-13
2;0;Kenya;51393010;2020-04-12
5;0;Kenya;51393010;2020-04-11
5;1;Kenya;51393010;2020-04-10
7;0;Kenya;51393010;2020-04-09
14;2;Kenya;51393010;2020-04-08
16;0;Kenya;51393010;2020-04-07
16;0;Kenya;51393010;2020-04-06
4;0;Kenya;51393010;2020-04-05
12;1;Kenya;51393010;2020-04-04
29;2;Kenya;51393010;2020-04-03
22;0;Kenya;51393010;2020-04-02
9;0;Kenya;51393010;2020-04-01
8;0;Kenya;51393010;2020-03-31
4;0;Kenya;51393010;2020-03-30
7;0;Kenya;51393010;2020-03-29
0;0;Kenya;51393010;2020-03-28
6;1;Kenya;51393010;2020-03-27
0;0;Kenya;51393010;2020-03-26
9;0;Kenya;51393010;2020-03-25
1;0;Kenya;51393010;2020-03-24
8;0;Kenya;51393010;2020-03-23
0;0;Kenya;51393010;2020-03-22
0;0;Kenya;51393010;2020-03-21
0;0;Kenya;51393010;2020-03-20
3;0;Kenya;51393010;2020-03-19
1;0;Kenya;51393010;2020-03-18
0;0;Kenya;51393010;2020-03-17
2;0;Kenya;51393010;2020-03-16
0;0;Kenya;51393010;2020-03-15
1;0;Kenya;51393010;2020-03-14
6;3;Kosovo;1845300;2020-04-22
88;3;Kosovo;1845300;2020-04-21
0;0;Kosovo;1845300;2020-04-20
30;0;Kosovo;1845300;2020-04-19
31;1;Kosovo;1845300;2020-04-18
26;2;Kosovo;1845300;2020-04-17
36;1;Kosovo;1845300;2020-04-16
10;0;Kosovo;1845300;2020-04-15
15;1;Kosovo;1845300;2020-04-14
79;0;Kosovo;1845300;2020-04-13
33;0;Kosovo;1845300;2020-04-12
23;0;Kosovo;1845300;2020-04-11
43;2;Kosovo;1845300;2020-04-10
0;0;Kosovo;1845300;2020-04-09
39;2;Kosovo;1845300;2020-04-08
5;2;Kosovo;1845300;2020-04-07
8;0;Kosovo;1845300;2020-04-06
6;0;Kosovo;1845300;2020-04-05
1;0;Kosovo;1845300;2020-04-04
13;0;Kosovo;1845300;2020-04-03
0;0;Kosovo;1845300;2020-04-02
6;0;Kosovo;1845300;2020-04-01
15;0;Kosovo;1845300;2020-03-31
3;0;Kosovo;1845300;2020-03-30
2;0;Kosovo;1845300;2020-03-29
7;0;Kosovo;1845300;2020-03-28
8;0;Kosovo;1845300;2020-03-27
8;0;Kosovo;1845300;2020-03-26
2;0;Kosovo;1845300;2020-03-25
30;0;Kosovo;1845300;2020-03-24
7;1;Kosovo;1845300;2020-03-23
0;0;Kosovo;1845300;2020-03-22
3;0;Kosovo;1845300;2020-03-21
2;0;Kosovo;1845300;2020-03-20
0;0;Kosovo;1845300;2020-03-19
17;0;Kosovo;1845300;2020-03-18
0;0;Kosovo;1845300;2020-03-17
2;0;Kosovo;1845300;2020-03-16
85;2;Kuwait;4137309;2020-04-22
80;2;Kuwait;4137309;2020-04-21
163;1;Kuwait;4137309;2020-04-20
94;1;Kuwait;4137309;2020-04-19
134;2;Kuwait;4137309;2020-04-18
119;0;Kuwait;4137309;2020-04-17
50;0;Kuwait;4137309;2020-04-16
55;1;Kuwait;4137309;2020-04-15
66;1;Kuwait;4137309;2020-04-14
80;0;Kuwait;4137309;2020-04-13
161;0;Kuwait;4137309;2020-04-12
83;0;Kuwait;4137309;2020-04-11
55;0;Kuwait;4137309;2020-04-10
112;0;Kuwait;4137309;2020-04-09
78;0;Kuwait;4137309;2020-04-08
109;0;Kuwait;4137309;2020-04-07
77;0;Kuwait;4137309;2020-04-06
137;1;Kuwait;4137309;2020-04-05
0;0;Kuwait;4137309;2020-04-04
25;0;Kuwait;4137309;2020-04-03
28;0;Kuwait;4137309;2020-04-02
23;0;Kuwait;4137309;2020-04-01
11;0;Kuwait;4137309;2020-03-31
20;0;Kuwait;4137309;2020-03-30
10;0;Kuwait;4137309;2020-03-29
17;0;Kuwait;4137309;2020-03-28
13;0;Kuwait;4137309;2020-03-27
4;0;Kuwait;4137309;2020-03-26
2;0;Kuwait;4137309;2020-03-25
1;0;Kuwait;4137309;2020-03-24
12;0;Kuwait;4137309;2020-03-23
17;0;Kuwait;4137309;2020-03-22
11;0;Kuwait;4137309;2020-03-21
6;0;Kuwait;4137309;2020-03-20
12;0;Kuwait;4137309;2020-03-19
7;0;Kuwait;4137309;2020-03-18
11;0;Kuwait;4137309;2020-03-17
8;0;Kuwait;4137309;2020-03-16
4;0;Kuwait;4137309;2020-03-15
20;0;Kuwait;4137309;2020-03-14
8;0;Kuwait;4137309;2020-03-13
3;0;Kuwait;4137309;2020-03-12
4;0;Kuwait;4137309;2020-03-11
1;0;Kuwait;4137309;2020-03-10
3;0;Kuwait;4137309;2020-03-09
3;0;Kuwait;4137309;2020-03-08
2;0;Kuwait;4137309;2020-03-06
10;0;Kuwait;4137309;2020-03-03
1;0;Kuwait;4137309;2020-03-02
0;0;Kuwait;4137309;2020-03-01
2;0;Kuwait;4137309;2020-02-29
17;0;Kuwait;4137309;2020-02-28
15;0;Kuwait;4137309;2020-02-27
6;0;Kuwait;4137309;2020-02-26
2;0;Kuwait;4137309;2020-02-25
3;0;Kuwait;4137309;2020-02-24
0;0;Kuwait;4137309;2020-02-23
0;0;Kuwait;4137309;2020-02-22
0;0;Kuwait;4137309;2020-02-21
0;0;Kuwait;4137309;2020-02-20
0;0;Kuwait;4137309;2020-02-19
0;0;Kuwait;4137309;2020-02-18
0;0;Kuwait;4137309;2020-02-17
0;0;Kuwait;4137309;2020-02-16
0;0;Kuwait;4137309;2020-02-15
0;0;Kuwait;4137309;2020-02-14
0;0;Kuwait;4137309;2020-02-13
0;0;Kuwait;4137309;2020-02-12
0;0;Kuwait;4137309;2020-02-11
0;0;Kuwait;4137309;2020-02-10
0;0;Kuwait;4137309;2020-02-09
0;0;Kuwait;4137309;2020-02-08
0;0;Kuwait;4137309;2020-02-07
0;0;Kuwait;4137309;2020-02-06
0;0;Kuwait;4137309;2020-02-05
0;0;Kuwait;4137309;2020-02-04
0;0;Kuwait;4137309;2020-02-03
0;0;Kuwait;4137309;2020-02-02
0;0;Kuwait;4137309;2020-02-01
0;0;Kuwait;4137309;2020-01-31
0;0;Kuwait;4137309;2020-01-30
0;0;Kuwait;4137309;2020-01-29
0;0;Kuwait;4137309;2020-01-28
0;0;Kuwait;4137309;2020-01-27
0;0;Kuwait;4137309;2020-01-26
0;0;Kuwait;4137309;2020-01-25
0;0;Kuwait;4137309;2020-01-24
0;0;Kuwait;4137309;2020-01-23
0;0;Kuwait;4137309;2020-01-22
0;0;Kuwait;4137309;2020-01-21
0;0;Kuwait;4137309;2020-01-20
0;0;Kuwait;4137309;2020-01-19
0;0;Kuwait;4137309;2020-01-18
0;0;Kuwait;4137309;2020-01-17
0;0;Kuwait;4137309;2020-01-16
0;0;Kuwait;4137309;2020-01-15
0;0;Kuwait;4137309;2020-01-14
0;0;Kuwait;4137309;2020-01-13
0;0;Kuwait;4137309;2020-01-12
0;0;Kuwait;4137309;2020-01-11
0;0;Kuwait;4137309;2020-01-10
0;0;Kuwait;4137309;2020-01-09
0;0;Kuwait;4137309;2020-01-08
0;0;Kuwait;4137309;2020-01-07
0;0;Kuwait;4137309;2020-01-06
0;0;Kuwait;4137309;2020-01-05
0;0;Kuwait;4137309;2020-01-04
0;0;Kuwait;4137309;2020-01-03
0;0;Kuwait;4137309;2020-01-02
0;0;Kuwait;4137309;2020-01-01
0;0;Kuwait;4137309;2019-12-31
22;0;Kyrgyzstan;6315800;2020-04-22
22;0;Kyrgyzstan;6315800;2020-04-21
14;2;Kyrgyzstan;6315800;2020-04-20
48;0;Kyrgyzstan;6315800;2020-04-19
17;0;Kyrgyzstan;6315800;2020-04-18
23;0;Kyrgyzstan;6315800;2020-04-17
17;0;Kyrgyzstan;6315800;2020-04-16
19;0;Kyrgyzstan;6315800;2020-04-15
11;0;Kyrgyzstan;6315800;2020-04-14
42;0;Kyrgyzstan;6315800;2020-04-13
38;0;Kyrgyzstan;6315800;2020-04-12
41;0;Kyrgyzstan;6315800;2020-04-11
18;1;Kyrgyzstan;6315800;2020-04-10
10;0;Kyrgyzstan;6315800;2020-04-09
42;0;Kyrgyzstan;6315800;2020-04-08
12;0;Kyrgyzstan;6315800;2020-04-07
72;3;Kyrgyzstan;6315800;2020-04-06
0;0;Kyrgyzstan;6315800;2020-04-05
19;0;Kyrgyzstan;6315800;2020-04-04
13;0;Kyrgyzstan;6315800;2020-04-03
5;1;Kyrgyzstan;6315800;2020-04-02
23;0;Kyrgyzstan;6315800;2020-04-01
0;0;Kyrgyzstan;6315800;2020-03-31
0;0;Kyrgyzstan;6315800;2020-03-30
26;0;Kyrgyzstan;6315800;2020-03-29
14;0;Kyrgyzstan;6315800;2020-03-28
0;0;Kyrgyzstan;6315800;2020-03-27
2;0;Kyrgyzstan;6315800;2020-03-26
26;0;Kyrgyzstan;6315800;2020-03-25
2;0;Kyrgyzstan;6315800;2020-03-24
0;0;Kyrgyzstan;6315800;2020-03-23
8;0;Kyrgyzstan;6315800;2020-03-22
0;0;Kyrgyzstan;6315800;2020-03-21
3;0;Kyrgyzstan;6315800;2020-03-20
3;0;Kyrgyzstan;6315800;2020-03-19
0;0;Laos;7061507;2020-04-22
0;0;Laos;7061507;2020-04-21
0;0;Laos;7061507;2020-04-20
0;0;Laos;7061507;2020-04-19
0;0;Laos;7061507;2020-04-18
0;0;Laos;7061507;2020-04-17
0;0;Laos;7061507;2020-04-16
0;0;Laos;7061507;2020-04-15
0;0;Laos;7061507;2020-04-14
1;0;Laos;7061507;2020-04-13
2;0;Laos;7061507;2020-04-12
0;0;Laos;7061507;2020-04-11
1;0;Laos;7061507;2020-04-10
3;0;Laos;7061507;2020-04-09
0;0;Laos;7061507;2020-04-08
1;0;Laos;7061507;2020-04-07
1;0;Laos;7061507;2020-04-06
0;0;Laos;7061507;2020-04-05
0;0;Laos;7061507;2020-04-04
0;0;Laos;7061507;2020-04-03
1;0;Laos;7061507;2020-04-02
0;0;Laos;7061507;2020-04-01
3;0;Laos;7061507;2020-03-31
0;0;Laos;7061507;2020-03-30
0;0;Laos;7061507;2020-03-29
0;0;Laos;7061507;2020-03-28
4;0;Laos;7061507;2020-03-27
0;0;Laos;7061507;2020-03-26
2;0;Laos;7061507;2020-03-25
9;4;Latvia;1926542;2020-04-22
12;0;Latvia;1926542;2020-04-21
15;0;Latvia;1926542;2020-04-20
30;0;Latvia;1926542;2020-04-19
7;0;Latvia;1926542;2020-04-18
9;0;Latvia;1926542;2020-04-17
9;0;Latvia;1926542;2020-04-16
2;0;Latvia;1926542;2020-04-15
4;0;Latvia;1926542;2020-04-14
21;2;Latvia;1926542;2020-04-13
18;1;Latvia;1926542;2020-04-12
23;0;Latvia;1926542;2020-04-11
12;0;Latvia;1926542;2020-04-10
29;0;Latvia;1926542;2020-04-09
6;1;Latvia;1926542;2020-04-08
9;0;Latvia;1926542;2020-04-07
24;0;Latvia;1926542;2020-04-06
16;0;Latvia;1926542;2020-04-05
35;1;Latvia;1926542;2020-04-04
12;0;Latvia;1926542;2020-04-03
48;0;Latvia;1926542;2020-04-02
22;0;Latvia;1926542;2020-04-01
0;0;Latvia;1926542;2020-03-31
71;0;Latvia;1926542;2020-03-30
25;0;Latvia;1926542;2020-03-29
36;0;Latvia;1926542;2020-03-28
23;0;Latvia;1926542;2020-03-27
24;0;Latvia;1926542;2020-03-26
17;0;Latvia;1926542;2020-03-25
41;0;Latvia;1926542;2020-03-24
15;0;Latvia;1926542;2020-03-23
13;0;Latvia;1926542;2020-03-22
25;0;Latvia;1926542;2020-03-21
15;0;Latvia;1926542;2020-03-20
10;0;Latvia;1926542;2020-03-19
25;0;Latvia;1926542;2020-03-18
5;0;Latvia;1926542;2020-03-17
5;0;Latvia;1926542;2020-03-16
7;0;Latvia;1926542;2020-03-15
3;0;Latvia;1926542;2020-03-14
6;0;Latvia;1926542;2020-03-13
2;0;Latvia;1926542;2020-03-12
2;0;Latvia;1926542;2020-03-11
3;0;Latvia;1926542;2020-03-10
1;0;Latvia;1926542;2020-03-09
1;0;Latvia;1926542;2020-03-08
1;0;Latvia;1926542;2020-03-03
0;0;Lebanon;6848925;2020-04-22
4;0;Lebanon;6848925;2020-04-21
1;0;Lebanon;6848925;2020-04-20
4;0;Lebanon;6848925;2020-04-19
5;0;Lebanon;6848925;2020-04-18
5;0;Lebanon;6848925;2020-04-17
17;0;Lebanon;6848925;2020-04-16
9;1;Lebanon;6848925;2020-04-15
2;0;Lebanon;6848925;2020-04-14
11;0;Lebanon;6848925;2020-04-13
10;0;Lebanon;6848925;2020-04-12
27;1;Lebanon;6848925;2020-04-11
7;0;Lebanon;6848925;2020-04-10
27;0;Lebanon;6848925;2020-04-09
7;0;Lebanon;6848925;2020-04-08
14;1;Lebanon;6848925;2020-04-07
7;1;Lebanon;6848925;2020-04-06
26;1;Lebanon;6848925;2020-04-05
0;0;Lebanon;6848925;2020-04-04
15;4;Lebanon;6848925;2020-04-03
16;0;Lebanon;6848925;2020-04-02
17;1;Lebanon;6848925;2020-04-01
8;1;Lebanon;6848925;2020-03-31
26;2;Lebanon;6848925;2020-03-30
21;1;Lebanon;6848925;2020-03-29
23;1;Lebanon;6848925;2020-03-28
35;2;Lebanon;6848925;2020-03-27
29;0;Lebanon;6848925;2020-03-26
37;0;Lebanon;6848925;2020-03-25
19;0;Lebanon;6848925;2020-03-24
18;0;Lebanon;6848925;2020-03-23
67;0;Lebanon;6848925;2020-03-22
14;0;Lebanon;6848925;2020-03-21
16;0;Lebanon;6848925;2020-03-20
13;1;Lebanon;6848925;2020-03-19
0;0;Lebanon;6848925;2020-03-18
21;0;Lebanon;6848925;2020-03-17
6;0;Lebanon;6848925;2020-03-16
27;1;Lebanon;6848925;2020-03-15
5;0;Lebanon;6848925;2020-03-13
20;1;Lebanon;6848925;2020-03-12
0;1;Lebanon;6848925;2020-03-11
9;0;Lebanon;6848925;2020-03-10
10;0;Lebanon;6848925;2020-03-09
6;0;Lebanon;6848925;2020-03-07
3;0;Lebanon;6848925;2020-03-06
3;0;Lebanon;6848925;2020-03-03
6;0;Lebanon;6848925;2020-03-02
1;0;Lebanon;6848925;2020-03-01
0;0;Lebanon;6848925;2020-02-29
1;0;Lebanon;6848925;2020-02-28
1;0;Lebanon;6848925;2020-02-27
0;0;Lebanon;6848925;2020-02-26
0;0;Lebanon;6848925;2020-02-25
0;0;Lebanon;6848925;2020-02-24
0;0;Lebanon;6848925;2020-02-23
1;0;Lebanon;6848925;2020-02-22
0;0;Lebanon;6848925;2020-02-21
0;0;Lebanon;6848925;2020-02-20
0;0;Lebanon;6848925;2020-02-19
0;0;Lebanon;6848925;2020-02-18
0;0;Lebanon;6848925;2020-02-17
0;0;Lebanon;6848925;2020-02-16
0;0;Lebanon;6848925;2020-02-15
0;0;Lebanon;6848925;2020-02-14
0;0;Lebanon;6848925;2020-02-13
0;0;Lebanon;6848925;2020-02-12
0;0;Lebanon;6848925;2020-02-11
0;0;Lebanon;6848925;2020-02-10
0;0;Lebanon;6848925;2020-02-09
0;0;Lebanon;6848925;2020-02-08
0;0;Lebanon;6848925;2020-02-07
0;0;Lebanon;6848925;2020-02-06
0;0;Lebanon;6848925;2020-02-05
0;0;Lebanon;6848925;2020-02-04
0;0;Lebanon;6848925;2020-02-03
0;0;Lebanon;6848925;2020-02-02
0;0;Lebanon;6848925;2020-02-01
0;0;Lebanon;6848925;2020-01-31
0;0;Lebanon;6848925;2020-01-30
0;0;Lebanon;6848925;2020-01-29
0;0;Lebanon;6848925;2020-01-28
0;0;Lebanon;6848925;2020-01-27
0;0;Lebanon;6848925;2020-01-26
0;0;Lebanon;6848925;2020-01-25
0;0;Lebanon;6848925;2020-01-24
0;0;Lebanon;6848925;2020-01-23
0;0;Lebanon;6848925;2020-01-22
0;0;Lebanon;6848925;2020-01-21
0;0;Lebanon;6848925;2020-01-20
0;0;Lebanon;6848925;2020-01-19
0;0;Lebanon;6848925;2020-01-18
0;0;Lebanon;6848925;2020-01-17
0;0;Lebanon;6848925;2020-01-16
0;0;Lebanon;6848925;2020-01-15
0;0;Lebanon;6848925;2020-01-14
0;0;Lebanon;6848925;2020-01-13
0;0;Lebanon;6848925;2020-01-12
0;0;Lebanon;6848925;2020-01-11
0;0;Lebanon;6848925;2020-01-10
0;0;Lebanon;6848925;2020-01-09
0;0;Lebanon;6848925;2020-01-08
0;0;Lebanon;6848925;2020-01-07
0;0;Lebanon;6848925;2020-01-06
0;0;Lebanon;6848925;2020-01-05
0;0;Lebanon;6848925;2020-01-04
0;0;Lebanon;6848925;2020-01-03
0;0;Lebanon;6848925;2020-01-02
0;0;Lebanon;6848925;2020-01-01
0;0;Lebanon;6848925;2019-12-31
2;0;Liberia;4818977;2020-04-22
8;0;Liberia;4818977;2020-04-21
10;1;Liberia;4818977;2020-04-20
5;0;Liberia;4818977;2020-04-19
3;1;Liberia;4818977;2020-04-18
14;0;Liberia;4818977;2020-04-17
0;0;Liberia;4818977;2020-04-16
0;0;Liberia;4818977;2020-04-15
9;1;Liberia;4818977;2020-04-14
2;0;Liberia;4818977;2020-04-13
11;1;Liberia;4818977;2020-04-12
6;0;Liberia;4818977;2020-04-11
0;0;Liberia;4818977;2020-04-10
17;1;Liberia;4818977;2020-04-09
0;0;Liberia;4818977;2020-04-08
1;0;Liberia;4818977;2020-04-07
3;2;Liberia;4818977;2020-04-06
3;1;Liberia;4818977;2020-04-05
1;0;Liberia;4818977;2020-04-04
0;0;Liberia;4818977;2020-04-03
3;0;Liberia;4818977;2020-04-02
0;0;Liberia;4818977;2020-04-01
0;0;Liberia;4818977;2020-03-31
0;0;Liberia;4818977;2020-03-30
0;0;Liberia;4818977;2020-03-29
0;0;Liberia;4818977;2020-03-28
0;0;Liberia;4818977;2020-03-27
0;0;Liberia;4818977;2020-03-26
0;0;Liberia;4818977;2020-03-25
0;0;Liberia;4818977;2020-03-24
